Messpunkt,Differenzdruck,Durchfluss,Durchfluss_unkorrigiert,Poti_Wert,Vorschub,Durchmesser,Abtastung,Zeit,RUL
1,0,3.293083779918,2.026657,15,2,19,10,0.1,109.7
2,0,54.0592116193612,34.82299,15,2,19,10,0.2,109.6
3,0,72.2939911519701,47.87051,15,2,19,10,0.3,109.5
4,0,77.4201888758059,51.48003,15,2,19,10,0.4,109.4
5,0,79.3504742168975,52.97414,15,2,19,10,0.5,109.3
6,0,80.4851875192157,53.95049,15,2,19,10,0.6,109.2
7,0,81.5002930468709,54.83067,15,2,19,10,0.7,109.1
8,1.085069,81.3650217729338,54.71233,15,2,19,10,0.8,109
9,1.085069,81.6524818030985,54.96381,15,2,19,10,0.9,108.9
10,2.983941,80.6657003169994,54.10581,15,2,19,10,1,108.8
11,4.249856,80.863413664662,54.27593,15,2,19,10,1.1,108.7
12,6.148726,80.9923596787883,54.38688,15,2,19,10,1.2,108.6
13,6.148726,81.5425753218661,54.86766,15,2,19,10,1.3,108.5
14,6.058305,81.6271170103939,54.94162,15,2,19,10,1.4,108.4
15,6.781684,82.345778516537,55.57033,15,2,19,10,1.5,108.3
16,6.148726,81.7962118181809,55.08955,15,2,19,10,1.6,108.2
17,8.047599,81.2297390682655,54.59398,15,2,19,10,1.7,108.1
18,8.680555,81.753940973917,55.05257,15,2,19,10,1.8,108
19,6.781684,81.4242100994883,54.76411,15,2,19,10,1.9,107.9
20,5.425347,81.6355757515392,54.94902,15,2,19,10,2,107.8
21,5.425347,81.5341165807208,54.86026,15,2,19,10,2.1,107.7
22,6.691262,81.7793057666216,55.07476,15,2,19,10,2.2,107.6
23,9.94647,81.1282913281783,54.50523,15,2,19,10,2.3,107.5
24,10.85069,81.9484005744085,55.22269,15,2,19,10,2.4,107.4
25,10.39858,81.2043742755609,54.57179,15,2,19,10,2.5,107.3
26,8.680555,81.6271170103939,54.94162,15,2,19,10,2.6,107.2
27,9.856047,81.5425753218661,54.86766,15,2,19,10,2.7,107.1
28,9.856047,81.745493663503,55.04518,15,2,19,10,2.8,107
29,9.856047,81.753940973917,55.05257,15,2,19,10,2.9,106.9
30,8.770978,81.8976709889993,55.17831,15,2,19,10,3,106.8
31,10.03689,81.4833869953116,54.81588,15,2,19,10,3.1,106.7
32,10.12731,81.58484616613,54.90464,15,2,19,10,3.2,106.6
33,11.30281,81.1029265354737,54.48304,15,2,19,10,3.3,106.5
34,11.30281,82.1513189160454,55.40021,15,2,19,10,3.4,106.4
35,10.03689,81.4495748921929,54.7863,15,2,19,10,3.5,106.3
36,8.770978,82.17668370875,55.4224,15,2,19,10,3.6,106.2
37,8.138021,81.7793057666216,55.07476,15,2,19,10,3.7,106.1
38,6.962529,82.3711433092416,55.59252,15,2,19,10,3.8,106
39,8.228443,81.7877645077669,55.08216,15,2,19,10,3.9,105.9
40,8.861401,82.5486968581738,55.74785,15,2,19,10,4,105.8
41,8.228443,81.3311982390839,54.68274,15,2,19,10,4.1,105.7
42,7.052951,81.162103431297,54.53481,15,2,19,10,4.2,105.6
43,6.600839,81.4326574099023,54.7715,15,2,19,10,4.3,105.5
44,6.058305,81.9399418332632,55.21529,15,2,19,10,4.4,105.4
45,4.340278,82.1174953821955,55.37062,15,2,19,10,4.5,105.3
46,4.973235,82.0244949525224,55.28926,15,2,19,10,4.6,105.2
47,7.595486,81.9230357817039,55.2005,15,2,19,10,4.7,105.1
48,8.228443,81.6440344926845,54.95642,15,2,19,10,4.8,105
49,8.770978,82.0329536936677,55.29666,15,2,19,10,4.9,104.9
50,8.138021,82.3288724649776,55.55554,15,2,19,10,5,104.8
51,8.770978,81.6524818030985,54.96381,15,2,19,10,5.1,104.7
52,10.03689,81.5341165807208,54.86026,15,2,19,10,5.2,104.6
53,13.74421,82.1344128644861,55.38542,15,2,19,10,5.3,104.5
54,13.11126,82.295060361859,55.52596,15,2,19,10,5.4,104.4
55,13.83463,82.0414010040817,55.30405,15,2,19,10,5.5,104.3
56,13.83463,82.0414010040817,55.30405,15,2,19,10,5.6,104.2
57,11.93576,82.0667772275175,55.32625,15,2,19,10,5.7,104.1
58,11.93576,82.3373197753917,55.56293,15,2,19,10,5.8,104
59,11.84534,81.8976709889993,55.17831,15,2,19,10,5.9,103.9
60,11.30281,81.4664809437523,54.80109,15,2,19,10,6,103.8
61,11.30281,81.8469414035901,55.13393,15,2,19,10,6.1,103.7
62,11.30281,82.2527666561326,55.48896,15,2,19,10,6.2,103.6
63,10.12731,81.8469414035901,55.13393,15,2,19,10,6.3,103.5
64,11.39323,81.9906714186724,55.25967,15,2,19,10,6.4,103.4
65,13.20168,81.9991301598177,55.26707,15,2,19,10,6.5,103.3
66,13.20168,81.88076493744,55.16352,15,2,19,10,6.6,103.2
67,12.02619,81.3650217729338,54.71233,15,2,19,10,6.7,103.1
68,12.4783,82.185131019164,55.42979,15,2,19,10,6.8,103
69,13.11126,82.0667772275175,55.32625,15,2,19,10,6.9,102.9
70,13.11126,82.0414010040817,55.30405,15,2,19,10,7,102.8
71,11.84534,81.8469414035901,55.13393,15,2,19,10,7.1,102.7
72,8.861401,81.6863053369484,54.9934,15,2,19,10,7.2,102.6
73,6.148726,81.7793057666216,55.07476,15,2,19,10,7.3,102.5
74,4.973235,81.153656120883,54.52742,15,2,19,10,7.4,102.4
75,6.872107,81.8046705593262,55.09695,15,2,19,10,7.5,102.3
76,8.138021,81.9653066259678,55.23748,15,2,19,10,7.6,102.2
77,10.03689,82.185131019164,55.42979,15,2,19,10,7.7,102.1
