Messpunkt,Differenzdruck,Durchfluss,Durchfluss_unkorrigiert,Poti_Wert,Vorschub,Durchmesser,Abtastung,Zeit,RUL
1,0,2.22343198693214,1.368363,15,2,19,10,0.1,114.7
2,0,52.6956057004856,33.75788,15,2,19,10,0.2,114.6
3,0,70.3047562509372,46.50955,15,2,19,10,0.3,114.5
4,0,76.7176412331984,50.95488,15,2,19,10,0.4,114.4
5,0,79.5911656952711,53.18124,15,2,19,10,0.5,114.3
6,0,80.0295821433005,53.55847,15,2,19,10,0.6,114.2
7,0,80.5883327085236,54.03924,15,2,19,10,0.7,114.1
8,0,80.5023764471015,53.96528,15,2,19,10,0.8,114
9,1.446759,80.4593983163905,53.9283,15,2,19,10,0.9,113.9
10,3.255208,80.5195653749873,53.98007,15,2,19,10,1,113.8
11,4.521122,81.1705621724423,54.54221,15,2,19,10,1.1,113.7
12,4.521122,80.5797440555773,54.03185,15,2,19,10,1.2,113.6
13,6.419994,80.8118352590114,54.23155,15,2,19,10,1.3,113.5
14,6.419994,81.1282913281783,54.50523,15,2,19,10,1.4,113.4
15,6.419994,80.8720139396015,54.28333,15,2,19,10,1.5,113.3
16,8.951823,80.330440680271,53.81734,15,2,19,10,1.6,113.2
17,10.21774,80.2702736216742,53.76557,15,2,19,10,1.7,113.1
18,11.48365,79.7287119843369,53.29959,15,2,19,10,1.8,113
19,11.39323,80.906391795373,54.31291,15,2,19,10,1.9,112.9
20,11.12196,80.8290358088904,54.24635,15,2,19,10,2,112.8
21,8.951823,80.5195653749873,53.98007,15,2,19,10,2.1,112.7
22,8.951823,80.7000897947641,54.1354,15,2,19,10,2.2,112.6
23,7.866754,80.1327389546016,53.64723,15,2,19,10,2.3,112.5
24,7.052951,80.6742889699457,54.1132,15,2,19,10,2.4,112.4
25,7.052951,80.6141219113489,54.06143,15,2,19,10,2.5,112.3
26,6.419994,81.026749156553,54.41647,15,2,19,10,2.6,112.2
27,8.318866,80.9321926201914,54.33511,15,2,19,10,2.7,112.1
28,6.419994,81.0181488816135,54.40907,15,2,19,10,2.8,112
29,11.48365,80.3734304329752,53.85433,15,2,19,10,2.9,111.9
30,11.57407,80.9407812731378,54.3425,15,2,19,10,3,111.8
31,10.39858,80.8032466060651,54.22416,15,2,19,10,3.1,111.7
32,11.6645,80.9751707509025,54.37209,15,2,19,10,3.2,111.6
33,12.20703,80.6141219113489,54.06143,15,2,19,10,3.3,111.5
34,12.20703,80.5195653749873,53.98007,15,2,19,10,3.4,111.4
35,12.20703,81.1029265354737,54.48304,15,2,19,10,3.5,111.3
36,12.20703,81.3396569802292,54.69014,15,2,19,10,3.6,111.2
37,10.39858,81.026749156553,54.41647,15,2,19,10,3.7,111.1
38,12.29745,80.9923596787883,54.38688,15,2,19,10,3.8,111
39,12.20703,80.9321926201914,54.33511,15,2,19,10,3.9,110.9
40,10.30816,81.753940973917,55.05257,15,2,19,10,4,110.8
41,11.6645,81.753940973917,55.05257,15,2,19,10,4.1,110.7
42,9.132668,81.7877645077669,55.08216,15,2,19,10,4.2,110.6
43,9.132668,81.0095602286672,54.40168,15,2,19,10,4.3,110.5
44,9.765625,80.3132633743784,53.80256,15,2,19,10,4.4,110.4
45,9.132668,80.8806025925477,54.29072,15,2,19,10,4.5,110.3
46,8.499711,80.8290358088904,54.24635,15,2,19,10,4.6,110.2
47,7.233796,80.2272954909631,53.72859,15,2,19,10,4.7,110.1
48,6.872107,80.923592345252,54.32771,15,2,19,10,4.8,110
49,6.691262,81.0691030016238,54.45345,15,2,19,10,4.9,109.9
50,7.233796,81.2128330167062,54.57919,15,2,19,10,5,109.8
51,7.143374,80.966570475963,54.36469,15,2,19,10,5.1,109.7
52,6.510417,80.7688571283004,54.19457,15,2,19,10,5.2,109.6
53,6.962529,80.4421977665115,53.9135,15,2,19,10,5.3,109.5
54,8.499711,80.7000897947641,54.1354,15,2,19,10,5.4,109.4
55,10.39858,80.9923596787883,54.38688,15,2,19,10,5.5,109.3
56,10.39858,81.2551038609701,54.61617,15,2,19,10,5.6,109.2
57,10.30816,80.923592345252,54.32771,15,2,19,10,5.7,109.1
58,12.20703,80.4164085636862,53.89131,15,2,19,10,5.8,109
59,13.47295,81.0181488816135,54.40907,15,2,19,10,5.9,108.9
