Messpunkt,Differenzdruck,Durchfluss,Durchfluss_unkorrigiert,Poti_Wert,Vorschub,Durchmesser,Abtastung,Zeit,RUL
1,0,43.3027485619712,27.22672,15,1,19,10,0.1,196.6
2,0,67.0835111977342,44.37934,15,1,19,10,0.2,196.5
3,0,77.2025014485849,51.31731,15,1,19,10,0.3,196.4
4,0,78.874782900003,52.56733,15,1,19,10,0.4,196.3
5,0,79.238717130657,52.87798,15,1,19,10,0.5,196.2
6,0,80.2100949410842,53.71379,15,1,19,10,0.6,196.1
7,1.175492,80.8720139396015,54.28333,15,1,19,10,0.7,196
8,2.350984,80.8806025925477,54.29072,15,1,19,10,0.8,195.9
9,3.345631,81.0009599537277,54.39428,15,1,19,10,0.9,195.8
10,4.4307,81.6693992853891,54.97861,15,1,19,10,1,195.7
11,5.15408,82.2020485014546,55.44459,15,1,19,10,1.1,195.6
12,5.87746,80.8118352590114,54.23155,15,1,19,10,1.2,195.5
13,6.691262,80.6399111141741,54.08362,15,1,19,10,1.3,195.4
14,8.228443,80.8548250117157,54.26854,15,1,19,10,1.4,195.3
15,8.228443,81.153656120883,54.52742,15,1,19,10,1.5,195.2
16,8.228443,80.7946463311256,54.21676,15,1,19,10,1.6,195.1
17,6.962529,81.3819392552244,54.72713,15,1,19,10,1.7,195
18,6.329571,81.0009599537277,54.39428,15,1,19,10,1.8,194.9
19,8.318866,81.4749396848976,54.80849,15,1,19,10,1.9,194.8
20,7.052951,80.8892028674872,54.29812,15,1,19,10,2,194.7
21,6.962529,80.8892028674872,54.29812,15,1,19,10,2.1,194.6
22,8.228443,80.8806025925477,54.29072,15,1,19,10,2.2,194.5
23,8.861401,81.1790209135876,54.54961,15,1,19,10,2.3,194.4
24,8.228443,80.9321926201914,54.33511,15,1,19,10,2.4,194.3
25,8.228443,80.923592345252,54.32771,15,1,19,10,2.5,194.2
26,8.138021,81.1959269651469,54.5644,15,1,19,10,2.6,194.1
27,8.951823,81.119832587033,54.49783,15,1,19,10,2.7,194
28,8.318866,80.7946463311256,54.21676,15,1,19,10,2.8,193.9
29,6.962529,80.8376244618367,54.25374,15,1,19,10,2.9,193.8
30,6.329571,80.7344792725288,54.16499,15,1,19,10,3,193.7
31,5.063657,80.8548250117157,54.26854,15,1,19,10,3.1,193.6
32,1.989294,81.1705621724423,54.54221,15,1,19,10,3.2,193.5
33,3.707321,81.3988453067837,54.74192,15,1,19,10,3.3,193.4
34,4.973235,81.889212247854,55.17091,15,1,19,10,3.4,193.3
35,5.15408,81.3988453067837,54.74192,15,1,19,10,3.5,193.2
36,4.521122,81.0775617427691,54.46085,15,1,19,10,3.6,193.1
37,3.797743,81.119832587033,54.49783,15,1,19,10,3.7,193
38,3.526476,81.0860204839144,54.46825,15,1,19,10,3.8,192.9
39,5.063657,80.8978031424267,54.30552,15,1,19,10,3.9,192.8
40,6.962529,80.7602684753541,54.18718,15,1,19,10,4,192.7
41,6.329571,80.5969329834631,54.04664,15,1,19,10,4.1,192.6
42,6.329571,80.8290358088904,54.24635,15,1,19,10,4.2,192.5
43,4.521122,81.3819392552244,54.72713,15,1,19,10,4.3,192.4
44,5.063657,80.9923596787883,54.38688,15,1,19,10,4.4,192.3
45,4.4307,81.1451973797377,54.52002,15,1,19,10,4.5,192.2
46,4.4307,81.026749156553,54.41647,15,1,19,10,4.6,192.1
47,5.063657,80.8548250117157,54.26854,15,1,19,10,4.7,192
48,6.962529,80.5453545778125,54.00226,15,1,19,10,4.8,191.9
49,8.228443,80.9751707509025,54.37209,15,1,19,10,4.9,191.8
50,8.228443,81.3142921875246,54.66795,15,1,19,10,5,191.7
51,7.052951,81.4833869953116,54.81588,15,1,19,10,5.1,191.6
52,8.951823,81.0944677943284,54.47564,15,1,19,10,5.2,191.5
53,5.063657,81.2128330167062,54.57919,15,1,19,10,5.3,191.4
54,6.329571,81.1029265354737,54.48304,15,1,19,10,5.4,191.3
55,8.228443,81.28892739482,54.64576,15,1,19,10,5.5,191.2
56,8.228443,81.2720213432607,54.63097,15,1,19,10,5.6,191.1
57,11.93576,80.6399111141741,54.08362,15,1,19,10,5.7,191
58,10.94112,80.6829008668783,54.12061,15,1,19,10,5.8,190.9
59,10.30816,80.9149920703125,54.32031,15,1,19,10,5.9,190.8
60,10.30816,81.28892739482,54.64576,15,1,19,10,6,190.7
61,9.132668,81.2212917578515,54.58659,15,1,19,10,6.1,190.6
62,7.957176,80.4421977665115,53.9135,15,1,19,10,6.2,190.5
63,7.143374,80.7688571283004,54.19457,15,1,19,10,6.3,190.4
64,7.143374,79.7631014621016,53.32918,15,1,19,10,6.4,190.3
65,6.510417,80.6313224612278,54.07623,15,1,19,10,6.5,190.2
66,6.510417,80.3562298830963,53.83953,15,1,19,10,6.6,190.1
67,8.138021,80.9837710258419,54.37949,15,1,19,10,6.7,190
68,6.510417,81.3142921875246,54.66795,15,1,19,10,6.8,189.9
69,6.419994,81.4664809437523,54.80109,15,1,19,10,6.9,189.8
70,9.042245,81.3396569802292,54.69014,15,1,19,10,7,189.7
71,10.30816,80.8806025925477,54.29072,15,1,19,10,7.1,189.6
72,10.30816,80.7602684753541,54.18718,15,1,19,10,7.2,189.5
73,10.30816,81.1113738458878,54.49043,15,1,19,10,7.3,189.4
74,10.30816,80.9493815480772,54.3499,15,1,19,10,7.4,189.3
75,10.30816,81.7877645077669,55.08216,15,1,19,10,7.5,189.2
76,9.042245,81.2635626021154,54.62357,15,1,19,10,7.6,189.1
77,8.409288,81.1790209135876,54.54961,15,1,19,10,7.7,189
78,8.409288,81.3481157213745,54.69754,15,1,19,10,7.8,188.9
79,10.30816,81.28892739482,54.64576,15,1,19,10,7.9,188.8
80,10.30816,80.7688571283004,54.19457,15,1,19,10,8,188.7
81,9.042245,81.5425753218661,54.86766,15,1,19,10,8.1,188.6
82,9.042245,80.923592345252,54.32771,15,1,19,10,8.2,188.5
83,8.409288,80.7602684753541,54.18718,15,1,19,10,8.3,188.4
84,8.409288,81.1874682240016,54.557,15,1,19,10,8.4,188.3
85,6.510417,81.5341165807208,54.86026,15,1,19,10,8.5,188.2
86,7.143374,81.3396569802292,54.69014,15,1,19,10,8.6,188.1
87,7.143374,81.0775617427691,54.46085,15,1,19,10,8.7,188
88,7.505064,81.1959269651469,54.5644,15,1,19,10,8.8,187.9
89,9.042245,81.026749156553,54.41647,15,1,19,10,8.9,187.8
90,9.042245,81.407304047929,54.74932,15,1,19,10,9,187.7
91,6.600839,81.4833869953116,54.81588,15,1,19,10,9.1,187.6
92,6.872107,81.2720213432607,54.63097,15,1,19,10,9.2,187.5
93,8.409288,81.2212917578515,54.58659,15,1,19,10,9.3,187.4
94,8.409288,80.8462247367762,54.26114,15,1,19,10,9.4,187.3
95,9.042245,81.7201288707983,55.02299,15,1,19,10,9.5,187.2
96,9.042245,81.3734805140791,54.71973,15,1,19,10,9.6,187.1
97,8.409288,81.6609405442438,54.97121,15,1,19,10,9.7,187
98,6.600839,81.7877645077669,55.08216,15,1,19,10,9.8,186.9
99,6.510417,80.9751707509025,54.37209,15,1,19,10,9.9,186.8
100,5.244502,81.2043742755609,54.57179,15,1,19,10,10,186.7
101,6.510417,81.4833869953116,54.81588,15,1,19,10,10.1,186.6
102,8.409288,81.3142921875246,54.66795,15,1,19,10,10.2,186.5
103,7.052951,81.6271170103939,54.94162,15,1,19,10,10.3,186.4
